Date,Home Team,Away Team,Home Win Probability,Draw Probability,Away Win Probability,Home -2,Home -1,Away -2,Away -1
2026-09-12,Shanghai Shenhua,Qingdao Hainiu,0.7394370835356432,0.14691818777425922,0.11364472869009751,0.33584632953815496,0.5378593014607274,0.01037684779808804,0.03847137709730528
2026-09-12,Shanghai Shenhua,Qingdao West Coast,0.6481492785859116,0.19347339533426572,0.15837732607982258,0.2209450254209434,0.41571328681741265,0.014241296583407365,0.053724550376257146
2026-09-12,Shanghai Shenhua,Shandong Taishan,0.576552282543989,0.1911560456927955,0.2322916717632155,0.2005950989469927,0.3693976087938056,0.03749037839172024,0.10312180545895824
2026-09-12,Shanghai Shenhua,Shanghai Port,0.5489211272486836,0.2056454457796913,0.24543342697162515,0.1699253698456933,0.3342568474566615,0.0372279663384864,0.10628100004799769
2026-09-12,Shanghai Shenhua,Shenzhen Xinpengcheng,0.741136552812626,0.14910829517859941,0.1097551520087744,0.3298713700866992,0.5350395197981647,0.009164443833940723,0.035673269248063626
2026-09-12,Shanghai Shenhua,Tianjin Jinmen Tiger,0.654905001150385,0.19213986402411667,0.15295513482549844,0.22481073380448793,0.42160853920379393,0.013186476365514803,0.050868874588470996
2026-09-12,Shanghai Shenhua,Wuhan Three Towns,0.7119344918425257,0.15345223143973308,0.1346132767177411,0.316187992211695,0.5113851578168533,0.014862372147691934,0.049785239543481026
2026-09-12,Shanghai Shenhua,Yunnan Yukun,0.6600444253427058,0.17013033031976732,0.16982524433752677,0.2668933177488662,0.4538491653924269,0.021953327629185896,0.06776048437096405
2026-09-12,Shanghai Shenhua,Zhejiang Professional,0.635158592647117,0.18099025009909614,0.18385115725378717,0.23866545617106436,0.4228504363078378,0.023738198175388896,0.07349870714016668
2026-09-12,Shenzhen Xinpengcheng,Beijing Guoan,0.24420048058389726,0.21537430447982608,0.5404252149362766,0.03373504548766808,0.10151634222006027,0.15519591914443767,0.31876998441544585
2026-09-12,Shenzhen Xinpengcheng,Changchun Yatai,0.5363581258442877,0.24966703948903873,0.21397483466667327,0.12107266264696206,0.2859651660929338,0.01830137164849476,0.07160751771585432
2026-09-12,Shenzhen Xinpengcheng,Chengdu Rongcheng,0.18672273058706287,0.21022392655723915,0.6030533428556979,0.01837611055005094,0.06625722854818826,0.18340442021599282,0.36709875204716
2026-09-12,Shenzhen Xinpengcheng,Chongqing Tonglianglong,0.41192484798833784,0.2901125697995265,0.2979625822121358,0.059793079250849465,0.17883196466890644,0.03008700219312307,0.1086274366697684
2026-09-12,Shenzhen Xinpengcheng,Dalian Yingbo,0.37596096942286616,0.2597273923179768,0.36431163825915686,0.061163505533721095,0.17081094052609067,0.05739541516742578,0.16298935640759463
2026-09-12,Shenzhen Xinpengcheng,Henan Songshan Longmen,0.30190498990498954,0.24552735051837737,0.4525676595766333,0.04270611457492122,0.12784123320891985,0.09547938524930882,0.23208111847824692
2026-09-12,Shenzhen Xinpengcheng,Liaoning Tieren,0.4372225501303926,0.23609295623013338,0.32668449363947416,0.09613941852044484,0.22774163640247963,0.05448740246408961,0.14908264059945112
2026-09-12,Shenzhen Xinpengcheng,Meizhou Hakka,0.5565120581317571,0.21422084783564593,0.2292670940325969,0.16255859231057854,0.3312368383357268,0.02935753346182214,0.09199217714267284
2026-09-12,Shenzhen Xinpengcheng,Qingdao Hainiu,0.4651890479572377,0.2360306983839423,0.2987802536588199,0.10692593308279143,0.247748154287907,0.044940969075920705,0.1298938505651218
2026-09-12,Shenzhen Xinpengcheng,Qingdao West Coast,0.3876066525367938,0.2638866676535693,0.3485066798096371,0.06312856710785238,0.17644155886692756,0.05084884433393033,0.15049002745579174
2026-09-12,Shenzhen Xinpengcheng,Shandong Taishan,0.2982118292478919,0.2218403544505065,0.4799478163016016,0.05016878804171174,0.1360699798286592,0.12450308326584543,0.2693791206052792
